Course,Sect,Professor Name,Total,A,A-,A+,B,B-,B+,C,C-,C+,D,D-,D+,Fs,Withdraw,Other
ENGL202,101,"Whiskey, Cristi Nicole",6,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENGL211,101,"Fuller, April Marie",17,3,1,6,0,0,1,0,0,0,0,0,0,2,1,3
ENGL212,101,"Thompson, Justin",7,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1
ENGL222,101,"Schollaert, Jeannette Elizabeth",22,15,1,0,0,0,0,0,0,0,0,0,0,0,1,5
ENGL234,101,"Kolakoski, Mike K",27,5,2,6,1,0,3,0,0,0,0,0,0,1,4,5
ENGL234,201,"Yeh, Andy",24,12,1,2,0,0,2,0,0,0,0,0,0,2,2,3
ENGL235,101,"Reed, Kristofer Jon",10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
ENGL241,101,"Pozoukidis, Konstantinos",14,7,2,2,0,0,1,0,0,0,0,0,0,0,0,2
ENGL243,401,"Libhart, Garth Taylor",23,5,1,12,0,0,1,0,0,0,0,0,0,0,0,4
ENGL245,201,"Moro, Jeffrey Tyler",30,24,0,0,0,0,0,0,0,0,0,0,0,0,1,5
ENGL245,301,"Young, Dominique",29,14,1,0,2,1,2,0,0,0,0,0,0,0,1,8
ENGL245,401,"Cote, Paul",30,13,5,1,0,0,0,0,0,0,0,0,0,0,1,10
ENGL246,101,"Roegelein, Hillary Beth",30,4,8,3,3,0,3,0,0,0,0,0,0,0,1,8
ENGL250,201,"Taha, Fatima",29,22,4,1,0,0,1,0,0,0,0,0,0,0,0,1
ENGL255,201,"Nunn, Alexandria Jochebed",9,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ENGL256,101,"Wei, Tung-An",27,9,2,12,0,0,0,0,0,0,0,0,0,0,0,4
ENGL265,101,"Rosenberg, Shalom",30,11,8,2,1,0,1,0,0,0,0,0,0,0,4,3
ENGL265,201,"Butler, Virginia Lynn",14,1,4,1,0,0,0,0,0,0,0,0,0,2,2,4
ENGL271,101,"Nonemaker, Elizabeth A",15,2,1,9,0,0,0,0,0,0,0,0,0,0,1,2
ENGL271,201,"Rojas, Claudia Vanessa",14,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1
ENGL271,301,"Head, Bryan Patrick",20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ENGL272,101,"Onyenezi, Chika Victor",18,0,0,13,0,0,0,0,0,0,0,0,0,0,2,3
ENGL272,201,"Latouche, Lisa Jocelyn",19,2,1,14,0,0,0,0,0,0,0,0,0,0,0,2
ENGL272,301,"Rothrock, Caroline Haley",19,9,4,2,0,0,0,0,0,0,0,0,0,0,1,3
ENGL272,401,"Wolfe, Kiera Emiko",21,5,4,6,0,1,1,0,0,0,0,0,0,1,1,2
ENGL273,101,"Karoly, Kathryn Rose",19,0,0,10,1,0,0,0,0,0,0,0,0,2,2,4
ENGL273,201,"Watkins, Connor Gage",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL275,101,"Cote, Paul",15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL275,102,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENGL280,101,"Tillman, Nathan Wil",29,8,1,13,1,0,1,0,0,0,0,0,0,0,1,4
ENGL290,101,"Starr, Brittany Noelle",19,10,2,5,1,0,0,0,0,0,0,0,0,0,0,1
ENGL292,101,"Lohr, Justin Charles",15,9,0,4,0,0,1,0,0,0,0,0,0,0,1,0
ENGL293,101,"Durand, Emilee",22,5,6,1,0,0,4,0,0,0,0,0,0,0,1,5
ENGL294,101,"Skudrna, Radford Joseph",20,9,3,1,0,0,3,0,0,0,0,0,0,0,0,4
ENGL297,101,"Crane, Christopher E",16,8,4,2,1,0,1,0,0,0,0,0,0,0,0,0
ENGL297,201,"Joshi, Katherine",16,1,5,4,0,0,1,0,0,0,0,0,0,1,0,4
ENGL301,201,"Ontiveros, Randy James",19,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4
ENGL301,401,"Coletti, Theresa M.",20,7,5,0,1,1,1,0,0,0,0,0,0,1,1,3
ENGL301,501,"Spinner, Cheryl",20,10,3,3,0,0,0,0,0,0,0,0,0,0,0,4
ENGL301,801,"Balachandran Orihuela, Sharada",20,5,3,0,1,0,1,0,0,0,0,0,0,2,0,8
ENGL302,101,"Moser, Thomas Colborn",20,6,2,0,2,0,2,0,0,0,0,0,0,0,2,6
ENGL308A,101,"Trudell, Scott A.",24,3,3,0,2,2,3,0,0,0,0,0,0,0,1,10
ENGL317,101,"Upchurch, Gail",28,12,3,0,0,0,0,0,1,0,0,0,0,0,1,11
ENGL329A,201,"Robinson, Eugene S.",25,1,0,15,0,1,0,0,0,0,0,0,0,2,1,5
ENGL329E,101,"Conroy, Marianne",27,3,3,0,3,0,2,0,0,1,0,0,0,0,0,15
ENGL329Y,201,"Robinson, Eugene S.",27,2,2,17,0,0,0,0,0,0,0,0,0,0,0,6
ENGL344,101,"Kolakoski, Mike K",28,2,2,14,2,0,2,0,0,0,0,0,0,2,0,4
ENGL349J,101,"Wong, Edlie L.",24,9,5,3,0,0,0,0,0,0,0,0,0,0,1,6
ENGL352,101,"Waugh, Rachel Louise",15,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0
ENGL352,301,"Upchurch, Gail",14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL353,101,"Arnold, Elizabeth",15,9,0,5,0,0,0,0,0,0,0,0,0,0,0,1
ENGL354,101,"Olmert, Michael",9,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1
ENGL361,101,"Collins, Merle",15,4,4,0,0,0,1,0,0,0,0,0,0,0,2,4
ENGL362,101,"Collins, Merle",20,2,5,0,1,1,1,0,0,0,0,0,0,0,2,8
ENGL370,101,"Rudy, Jason R",19,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1
ENGL378E,101,"Ferguson, Andrew",26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ENGL378K,101,"Casey, Maud",22,16,3,0,0,0,1,0,0,0,0,0,0,0,1,1
ENGL379D,101,"Mallios, Peter Lancelot",13,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2
ENGL379T,101,"Olmert, Michael",27,9,1,10,0,0,0,0,0,0,0,0,0,0,0,7
ENGL384,101,"Israel, Michael",21,2,1,4,0,0,0,0,0,0,0,0,0,1,3,10
ENGL385,101,"Israel, Michael",19,0,1,2,1,0,0,0,0,0,0,0,0,0,4,11
ENGL388M,101,"Lowderbaugh, Thomas E.",10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
ENGL388P,101,"Lewis, Karen E.",10,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2
ENGL388V,101,"Hilliard, Lyra",20,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ENGL388V,401,"Joshi, Katherine",16,0,0,13,0,0,0,0,0,0,0,0,0,0,1,2
ENGL388V,2001,"Hilliard, Lyra",8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0
ENGL388W,101,"Earles, Thomas",18,6,1,5,1,0,1,0,0,0,0,0,0,1,0,3
ENGL390,201,"Shea, Marybeth",19,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGL390,301,"Oneill, Katherine Anne",19,8,8,2,0,0,0,0,0,0,0,0,0,0,0,1
ENGL390,401,"Oneill, Katherine Anne",20,6,10,0,0,0,0,0,0,0,0,0,0,2,0,2
ENGL390,501,"Oneill, Katherine Anne",19,3,10,1,0,0,1,0,0,0,0,0,0,0,1,3
ENGL390,1001,"Allen-Klein, Robin Elizabeth",19,11,4,0,1,0,2,0,0,0,0,0,0,0,0,1
ENGL390,1101,"Allen-Klein, Robin Elizabeth",19,13,4,0,0,0,1,0,0,0,0,0,0,0,0,1
ENGL390,1701,"Reynnells, Richard D",19,1,1,15,0,0,0,0,0,0,0,0,0,0,0,2
ENGL390,1801,"Reynnells, Richard D",19,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0
ENGL390,9001,"Lucci, Robert Raymond",20,12,4,0,0,1,1,0,0,0,0,0,0,0,1,1
ENGL390,9002,"Lucci, Robert Raymond",20,7,4,0,3,1,0,0,0,0,0,0,0,0,1,4
ENGL390H,101,"Shea, Marybeth",19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL390H,301,"Shea, Marybeth",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGL391,1,"Forrester, Mark A.",20,13,2,1,1,0,0,0,0,0,0,0,0,0,1,2
ENGL391,101,"Islam, Sabrina",19,8,6,0,0,2,1,0,0,0,0,0,0,0,0,2
ENGL391,301,"Szczepaniec-Bialas, Anna",19,7,4,1,1,1,0,0,0,0,0,0,0,0,0,5
ENGL391,401,"Weiss, Joshua J",19,3,8,0,2,0,4,0,0,0,0,0,0,0,0,2
ENGL391,402,"Szczepaniec-Bialas, Anna",19,6,2,6,1,0,1,0,0,0,0,0,0,0,0,3
ENGL391,601,"Buursma, Joshua Graham",19,12,2,0,0,0,1,0,0,0,0,0,0,0,0,4
ENGL391,701,"Weiss, Joshua J",19,7,6,1,2,0,1,0,0,0,0,0,0,0,0,2
ENGL391,1101,"Grybauskas, Peter W",19,5,6,0,0,0,3,0,0,0,0,0,0,0,0,5
ENGL391,1202,"Grybauskas, Peter W",20,6,9,0,0,0,2,0,0,0,0,0,0,0,1,2
ENGL391,1401,"Grybauskas, Peter W",19,2,13,0,0,0,1,0,0,0,0,0,0,0,0,3
ENGL391,1701,"Fitzgerald, Mark T",18,1,7,0,1,0,0,0,1,0,0,1,0,0,1,6
ENGL391,1901,"Fitzgerald, Mark T",19,3,5,0,0,1,1,0,0,0,0,0,0,2,0,7
ENGL391,9001,"Wilson, Kate McGann",19,6,6,1,0,0,1,0,0,0,0,0,0,0,0,5
ENGL391,9002,"Wilson, Kate McGann",18,3,4,0,0,1,3,0,0,0,0,0,0,0,0,7
ENGL391,9003,"Wilson, Kate McGann",19,3,6,0,2,0,0,0,0,0,0,0,0,0,0,8
ENGL391,9004,"Wilson, Kate McGann",18,6,7,0,1,1,0,0,0,0,0,0,0,0,0,3
ENGL391,9005,"Mason, Ann Michele",19,5,0,0,1,1,1,0,0,0,0,0,0,0,1,10
ENGL391,9006,"Mason, Ann Michele",19,2,1,0,1,0,1,0,0,0,0,0,0,0,1,13
ENGL391H,201,"Forrester, Mark A.",19,14,0,2,0,0,0,0,0,0,0,0,0,0,1,2
ENGL392,301,"Pettus, Brandee A",19,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ENGL392,1101,"Hebron, Kelly Michelle Pride",20,5,2,4,2,0,2,0,0,0,0,0,0,0,0,5
ENGL392,1201,"Kim, John J",20,10,3,0,2,0,2,0,0,0,0,0,0,1,0,2
ENGL392,1301,"Kim, John J",19,6,3,1,2,0,2,0,0,0,0,0,0,0,0,5
ENGL392,1601,"Winett, Michael S.",19,8,0,5,0,0,0,0,0,0,0,0,0,0,3,3
ENGL392,1701,"Winett, Michael S.",17,1,0,12,0,0,0,0,0,0,0,0,0,1,1,2
ENGL392,1801,"Winett, Michael S.",19,3,0,9,1,0,0,0,0,0,0,0,0,0,4,2
ENGL393,1,"Nelson, Patrick R.",19,12,0,6,0,0,0,0,0,0,0,0,0,0,0,1
ENGL393,101,"Sawchyn, Alysia L",20,2,6,0,2,0,2,0,0,0,0,0,0,1,3,4
ENGL393,201,"Sawchyn, Alysia L",20,3,5,0,0,2,2,0,0,0,0,0,0,0,1,7
ENGL393,202,"Crawford, Nia Cara",19,4,2,0,0,0,2,0,0,0,0,0,0,2,2,7
ENGL393,301,"Crawford, Nia Cara",19,6,4,0,0,0,2,0,0,0,0,0,0,0,1,6
ENGL393,302,"Mooney, Joan H",20,5,4,1,0,3,0,0,0,0,0,0,0,0,2,5
ENGL393,401,"Mooney, Joan H",19,3,5,1,2,0,0,0,0,0,0,0,0,0,1,7
ENGL393,402,"Calloway, Alexandra",19,3,0,14,0,1,0,0,0,0,0,0,0,0,0,1
ENGL393,501,"Calloway, Alexandra",19,7,2,9,0,0,1,0,0,0,0,0,0,0,0,0
ENGL393,502,"Crawford, Nia Cara",19,8,5,0,2,0,1,0,0,0,0,0,0,1,0,2
ENGL393,701,"Buursma, Joshua Graham",19,12,5,1,0,0,0,0,0,0,0,0,0,0,0,1
ENGL393,801,"Miles, David Scott",19,6,8,3,1,0,0,0,0,0,0,0,0,0,0,1
ENGL393,802,"O'Brien, Daune Marie",17,8,0,1,1,0,0,0,0,0,0,0,0,1,1,5
ENGL393,1001,"McClure, Elizabeth Ann",19,6,4,0,1,0,1,0,0,0,0,0,0,0,1,6
ENGL393,1101,"McClure, Elizabeth Ann",19,4,5,0,1,1,3,0,0,0,0,0,0,0,0,5
ENGL393,1102,"Hinc, Danuta Ewa",19,9,3,6,0,0,0,0,0,0,0,0,0,0,0,1
ENGL393,1201,"McClure, Elizabeth Ann",19,3,3,0,0,0,1,0,0,0,0,0,0,1,1,10
ENGL393,1202,"Lape, Kisa Marie",19,8,8,0,0,0,0,0,0,0,0,0,0,0,1,2
ENGL393,1401,"Witte, Peter Henri",20,5,6,2,0,0,0,0,0,0,0,0,0,2,1,4
ENGL393,1501,"Hinc, Danuta Ewa",19,7,2,8,0,0,0,0,0,0,0,0,0,0,1,1
ENGL393,1505,"Raysor, Tricia S",19,8,2,0,0,1,2,0,0,0,0,0,0,0,2,4
ENGL393,1601,"Cresap, Kelly Mark",19,1,4,0,5,0,1,0,0,0,0,0,0,0,0,8
ENGL393,1602,"Benton, Elizabeth",20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENGL393,1701,"Bond, Eric Eldon",19,8,1,4,2,0,0,0,0,0,1,0,0,0,0,3
ENGL393,1801,"Cresap, Kelly Mark",19,1,4,0,1,0,2,0,0,0,0,0,0,0,0,11
ENGL393,1802,"Kason, Daniel J",19,3,3,0,1,0,7,0,0,0,0,0,0,0,1,4
ENGL393,1901,"Jawed, Aysha Inam",19,1,0,14,1,0,0,0,0,0,0,0,0,0,0,3
ENGL393,1902,"Nelson, Patrick R.",19,14,0,4,0,0,0,0,0,0,0,0,0,0,0,1
ENGL393,9001,"Moses, Phillip Scott",19,8,5,1,1,0,1,0,0,0,0,0,0,0,0,3
ENGL393,9002,"Mason, Ann Michele",18,4,4,1,1,1,0,0,0,0,0,0,0,0,1,6
ENGL393,9003,"Saalfeld, Daniel A",18,5,4,3,0,0,2,0,0,0,0,0,0,0,0,4
ENGL393,9004,"Saalfeld, Daniel A",18,5,6,6,0,0,0,0,0,0,0,0,0,0,0,1
ENGL393,9005,"Saalfeld, Daniel A",18,6,2,4,0,0,0,0,0,0,0,0,0,0,1,5
ENGL393,9007,"Saalfeld, Daniel A",18,8,4,3,0,0,0,0,0,0,0,0,0,1,0,2
ENGL393,9008,"Lalwani, Sheila B.",18,3,7,0,0,0,1,0,0,0,0,0,0,0,1,6
ENGL393,9009,"Lalwani, Sheila B.",19,6,3,0,1,0,0,0,0,0,0,0,0,1,0,8
ENGL393,9010,"Lalwani, Sheila B.",19,2,6,0,2,0,0,0,0,0,0,0,0,0,0,9
ENGL393,9011,"Lalwani, Sheila B.",19,5,3,0,1,0,2,0,0,0,0,0,0,0,0,8
ENGL393,9012,"Miles, David Scott",15,4,3,6,0,0,1,0,0,0,0,0,0,0,0,1
ENGL393,9013,"Winston, Dennis L.",19,7,6,2,0,0,1,0,0,0,0,0,0,0,0,3
ENGL393,9014,"Dammeyer, Sarah",18,3,1,12,0,0,0,0,0,0,0,0,0,0,0,2
ENGL393,9015,"Dammeyer, Sarah",19,5,2,8,0,0,1,0,0,0,0,0,0,0,1,2
ENGL393,9016,"Winston, Dennis L.",19,6,3,1,0,0,1,0,0,0,0,0,0,0,1,7
ENGL393,9017,"Winston, Dennis L.",18,7,2,3,1,0,2,0,0,0,0,0,0,0,1,2
ENGL393,9018,"Von Euw, Michelle Helene",20,5,9,0,1,0,2,0,0,0,0,0,0,0,0,3
ENGL393,9019,"Von Euw, Michelle Helene",19,4,5,0,1,0,3,0,0,0,0,0,0,0,2,4
ENGL393,9020,"Von Euw, Michelle Helene",17,6,7,0,0,0,1,0,0,0,0,0,0,1,0,2
ENGL393,SA02,"Delfino, Andrew S",9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3
ENGL393,SA03,"Delfino, Andrew S",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGL393,SA04,"Yaqub, Sajeela",8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ENGL393,SA05,"Yaqub, Sajeela",7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
ENGL393H,6102,"Crane, Christopher E",20,17,0,1,0,0,0,0,0,0,0,0,0,0,1,1
ENGL393Q,3001,"Calloway, Alexandra",20,4,2,8,0,3,0,0,0,0,0,0,0,1,0,2
ENGL393X,1401,"Hinc, Danuta Ewa",15,6,1,4,0,0,1,0,0,0,0,0,0,0,0,3
ENGL394,101,"Berger, Elliot Joseph",20,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ENGL394,202,"Hatcher, Tom",19,9,0,7,0,0,0,0,0,0,0,0,0,0,0,3
ENGL394,302,"Lucci, Robert Raymond",19,9,3,0,3,0,0,0,0,0,0,0,0,1,0,3
ENGL394,401,"Oliver, Robert Michael",19,3,2,0,1,3,2,0,0,0,0,0,0,0,0,8
ENGL394,402,"Berger, Elliot Joseph",19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENGL394,501,"Oliver, Robert Michael",19,1,0,1,2,1,0,0,0,0,0,0,0,1,2,11
ENGL394,502,"Berger, Elliot Joseph",19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ENGL394,601,"Szczepaniec-Bialas, Anna",19,8,1,8,0,0,0,0,0,0,0,0,0,0,0,2
ENGL394,702,,18,7,0,0,0,1,3,0,0,0,0,0,0,0,0,7
ENGL394,801,"Cochran, Erica Nicole",19,7,5,0,0,1,2,0,0,0,0,0,0,1,0,3
ENGL394,802,"Oliver, Robert Michael",19,4,3,3,2,0,0,0,0,0,0,0,0,2,1,4
ENGL394,1103,"Smith, Holly Christine",19,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENGL394,1201,"Smith, Holly Christine",19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENGL394,1202,"Skudrna, Radford Joseph",19,6,2,0,0,0,1,0,0,0,0,0,0,0,0,10
ENGL394,1302,"Lloyd, Adam Matthew",19,10,2,6,0,0,0,0,0,0,0,0,0,0,0,1
ENGL394,1401,"Lowderbaugh, Thomas E.",19,4,2,3,2,0,1,0,0,0,0,0,0,2,2,3
ENGL394,1402,"Lloyd, Adam Matthew",19,11,2,4,0,0,1,0,0,0,0,0,0,0,1,0
ENGL394,1502,"Angelella, Joseph Ross",19,2,0,12,0,0,0,0,0,0,0,0,0,0,0,5
ENGL394,1506,"Angelella, Joseph Ross",20,2,2,11,0,0,1,0,0,0,0,0,0,0,1,3
ENGL394,1601,"O'Brien, Daune Marie",20,13,0,0,0,0,0,0,0,0,0,0,0,1,2,4
ENGL394,1801,"Rick, Jonathan",19,0,8,0,1,1,2,0,0,0,0,0,0,0,1,6
ENGL394,1802,"O'Brien, Daune Marie",19,12,0,0,1,0,1,0,0,0,0,0,0,0,2,3
ENGL394,3001,"Blumner, Ellen L.",14,3,2,0,1,0,0,2,0,0,0,0,0,0,0,6
ENGL394,9001,"Orel, Pamela A",21,6,3,6,1,0,0,0,0,0,0,0,0,1,1,3
ENGL394,9002,"Orel, Pamela A",19,2,5,6,1,0,2,0,0,0,0,0,0,0,0,3
ENGL394,9003,"Orel, Pamela A",18,6,2,5,0,0,0,0,0,0,0,0,0,0,1,4
ENGL394,9004,"Miles, David Scott",19,3,7,2,0,1,0,0,0,0,0,0,0,0,0,6
ENGL394,9005,"Miles, David Scott",19,4,3,3,0,1,0,0,0,0,0,0,0,0,1,7
ENGL394,9006,"Parsons, Clare",19,8,1,5,0,0,0,0,0,0,0,0,0,0,0,5
ENGL394,9007,"Parsons, Clare",19,12,1,4,0,0,0,0,0,0,0,0,0,0,0,2
ENGL394,9008,"Parsons, Clare",18,9,1,5,0,0,0,0,0,0,0,0,0,0,0,3
ENGL394,9009,"Angeline, Karen E.",19,3,2,0,0,0,1,0,0,0,0,0,0,0,0,13
ENGL394,9010,"Angeline, Karen E.",19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9
ENGL394,9011,"Angeline, Karen E.",17,8,3,0,1,0,0,0,0,0,0,0,0,0,0,5
ENGL394,9012,"Angeline, Karen E.",19,7,1,0,0,0,2,0,0,0,0,0,0,0,0,9
ENGL394,9013,"O'Brien, Daune Marie",18,14,0,0,0,0,1,0,0,0,0,0,0,0,0,3
ENGL394,ESG2,"Robinson, Katherine Julia",20,7,3,0,0,0,4,0,0,0,0,0,0,0,2,4
ENGL394,SA23,,37,29,5,0,0,0,0,0,0,0,0,0,0,0,0,3
ENGL395,101,"Goodwin, James Michael",19,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0
ENGL395,201,"Goodwin, James Michael",20,13,5,0,0,0,0,0,0,0,0,0,0,0,1,1
ENGL395,202,"Moncrieffe, Michelle Venita",20,10,6,0,0,0,1,0,0,0,0,0,0,0,1,2
ENGL395,301,"Moncrieffe, Michelle Venita",19,13,4,0,0,0,0,0,0,0,0,0,0,0,1,1
ENGL395,401,"Goodwin, James Michael",19,7,5,6,0,0,0,0,0,0,0,0,0,0,1,0
ENGL395,501,"Goodwin, James Michael",19,8,6,4,0,0,0,0,0,0,0,0,0,0,1,0
ENGL395,701,"Schmidt, Michael D",19,8,9,0,0,0,2,0,0,0,0,0,0,0,0,0
ENGL395,801,"Schmidt, Michael D",19,5,6,0,0,1,2,0,0,0,0,0,0,0,0,5
ENGL395,1002,"Angelella, Joseph Ross",20,2,2,15,0,0,0,0,0,0,0,0,0,1,0,0
ENGL395,1101,"Lohr, Justin Charles",19,10,4,0,0,1,3,0,0,0,0,0,0,0,0,1
ENGL395,1301,"Lape, Kisa Marie",19,13,3,0,0,0,1,0,0,0,0,0,0,0,2,0
ENGL395,1501,"Lape, Kisa Marie",19,13,4,0,0,0,0,0,0,0,0,0,0,1,0,1
ENGL395,1505,"Lape, Kisa Marie",18,10,6,0,0,0,0,0,0,0,0,0,0,0,1,1
ENGL395,1701,"Cuffy, Nicole A.",19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENGL395,1702,"Frank, Zachary",19,11,0,6,0,0,0,0,0,0,0,0,0,0,0,2
ENGL395,1901,"Frank, Zachary",18,8,0,7,0,0,0,0,0,0,0,0,0,0,1,2
ENGL395,ESG1,"Wappel, Joseph F.",12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGL395,SG97,"Wappel, Joseph F.",16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5
ENGL395,SG98,"Wappel, Joseph F.",18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL398A,1001,"Wilkins, Caroline A.",20,5,0,0,5,0,3,0,0,0,0,0,0,0,2,5
ENGL398A,1101,"Witte, Peter Henri",20,8,5,3,0,0,1,0,0,0,0,0,0,0,0,3
ENGL398A,1201,"Witte, Peter Henri",19,10,4,1,0,0,0,0,0,0,0,0,0,0,0,4
ENGL398A,1601,"Tervala, Kevin Dixon",19,5,0,4,0,0,0,0,0,0,0,0,0,0,0,10
ENGL398A,1801,"Winston, Dennis L.",19,3,3,0,2,2,3,0,0,0,0,0,0,0,0,6
ENGL398B,601,"Thiel, Eric S",19,7,3,5,0,0,1,0,0,0,0,0,0,0,0,3
ENGL398B,701,"Thiel, Eric S",19,13,1,4,0,0,0,0,0,0,0,0,0,0,0,1
ENGL398B,801,"Thiel, Eric S",19,9,4,4,1,0,0,0,0,0,0,0,0,0,0,1
ENGL398B,1702,,20,7,1,8,0,0,0,0,0,0,0,0,0,0,1,3
ENGL398B,1901,"Clements, Roxanne S",20,6,7,0,0,0,3,0,0,0,0,0,0,0,0,4
ENGL398B,SG91,"Robinson, Katherine Julia",17,8,5,0,0,0,2,0,0,0,0,0,0,0,0,2
ENGL398B,SG92,"Robinson, Katherine Julia",19,11,6,0,0,0,0,0,0,0,0,0,0,0,1,1
ENGL398C,801,"Buursma, Joshua Graham",19,9,4,0,1,0,1,0,0,0,0,0,0,0,1,3
ENGL398C,901,"Buursma, Joshua Graham",19,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3
ENGL398C,1002,"Buursma, Joshua Graham",19,7,6,2,0,0,2,0,0,0,0,0,0,0,0,2
ENGL398C,1201,"Hatcher, Tom",19,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ENGL398C,SG91,"Wappel, Joseph F.",19,14,0,0,2,0,0,0,0,0,0,0,0,0,1,2
ENGL398E,801,"Winett, Michael S.",18,5,2,8,0,0,0,0,0,0,0,0,0,1,1,1
ENGL398L,301,"Forrester, Mark A.",20,9,1,0,1,0,0,0,0,0,0,0,0,1,2,6
ENGL398N,301,"Spinner, Cheryl",19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENGL398N,501,"Spinner, Cheryl",19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENGL398N,601,"Schmidt, Michael D",19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5
ENGL398N,1001,"Todd, David Y.",19,2,3,0,0,2,2,0,0,0,0,0,0,1,3,6
ENGL398N,1002,"Spinner, Cheryl",20,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGL398N,1101,"Todd, David Y.",19,11,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ENGL398N,1201,"Todd, David Y.",20,11,2,0,1,0,0,0,0,0,0,0,0,0,0,6
ENGL398N,1301,"Holden, Rebecca J",19,5,4,0,1,0,5,0,0,0,0,0,0,0,2,2
ENGL398N,1401,"Holden, Rebecca J",18,5,1,0,0,0,1,0,0,0,0,0,0,1,0,10
ENGL398R,1001,"Brooks, Jesse Lee",20,8,3,0,0,0,7,0,0,0,0,0,0,0,0,2
ENGL398R,1101,"Gerhardt, Pamela Jean",19,8,5,0,0,1,1,0,0,0,0,0,0,0,1,3
ENGL398R,1102,"Brooks, Jesse Lee",19,6,5,1,0,0,4,0,0,0,0,0,0,0,0,3
ENGL398R,1201,"Gerhardt, Pamela Jean",19,12,2,0,0,0,0,0,0,0,0,0,0,0,0,5
ENGL398R,1202,"Gerhardt, Pamela Jean",19,8,7,0,0,0,0,0,0,0,0,0,0,0,1,3
ENGL398R,1505,"Fitzgerald, Mark T",19,8,2,0,0,0,0,0,0,0,0,0,0,1,2,6
ENGL398V,1201,"Brooks, Jesse Lee",19,3,8,0,0,0,1,0,0,0,0,0,0,0,1,6
ENGL398V,1301,"Zellars Strohl, Shannon",19,4,3,0,1,1,2,0,0,0,0,0,0,0,0,8
ENGL398V,1401,"Zellars Strohl, Shannon",19,3,5,1,2,0,2,0,0,0,0,0,0,0,0,6
ENGL398V,1501,"Zellars Strohl, Shannon",19,3,5,1,0,1,1,0,0,0,0,0,0,0,1,7
ENGL398V,1701,"Phillips, Ruth Anne",19,6,0,0,2,0,0,0,0,0,0,0,0,1,0,10
ENGL398V,1801,"Phillips, Ruth Anne",19,9,2,0,1,0,0,0,0,0,0,0,0,2,0,5
ENGL402,101,"Moser, Thomas Colborn",13,1,3,0,1,1,0,0,1,0,0,0,0,0,1,5
ENGL403,101,"Coles, Kim",12,3,2,0,2,1,0,0,0,0,0,0,0,0,1,3
ENGL408B,101,"Coletti, Theresa M.",18,10,2,0,2,0,1,0,0,0,0,0,0,0,0,3
ENGL414,101,"Coles, Kim",18,2,2,0,1,1,5,0,0,1,0,0,0,0,1,5
